TF,DF,Word
20,18,wait
2,2,box
14,6,checksum
2,2,treemap
34,19,queue
6,6,throughput
2,2,behav
1,1,reclaim
3,3,semant
20,10,elect
2,2,slicerang
1,1,prefer
2,1,leasecheck
1,1,fake
1,1,marker
6,6,instal
2,1,appmast
3,2,httpf
45,34,memori
1,1,pre-alloc
3,2,handler
3,3,scope
1,1,openregion
4,4,peopl
4,3,claus
2,2,enhanc
1,1,visual
4,3,rmcontaineralloc
2,2,examin
4,4,prepar
2,2,uniqu
2,2,repro
1,1,electingfollow
2,2,varint
1,1,eventqueu
59,35,stream
9,6,agent
4,4,abort
4,3,occur
1,1,hfilev
1,1,differenti
3,2,chroot
5,5,multipl
7,5,paxo
103,77,write
1,1,till
4,4,purg
3,2,streamoutsess
12,7,map
3,3,product
4,3,clone
2,2,spot
3,3,shuffl
2,2,suck
160,122,data
7,6,grow
3,2,consistencylevel
1,1,goal
13,7,dfsclient
2,2,stress
1,1,syncrequestprocessor
7,7,divid
4,3,predic
3,3,inform
13,9,switch
3,2,combin
208,93,block
6,5,talk
2,2,ttl
7,5,disconnect
8,6,monitor
3,3,polici
14,11,window
1,1,logsplit
12,10,mail
11,10,initi
1,1,browsedirectory.jsp
14,14,discuss
3,3,introduct
7,5,workload
67,43,name
3,3,perspect
25,19,drop
1,1,revert
1,1,namenod
1,1,compil
10,9,failov
14,8,replac
26,26,continu
41,30,replay
4,3,backport
1,1,recompact
76,70,happen
9,9,space
1,1,profil
5,5,correct
5,3,migrat
2,2,wal
3,3,california
2,2,theori
33,20,byte
1,1,ta_too_many_fetch_failur
1,1,care
3,3,synchron
7,6,refus
54,33,recov
6,6,thing
5,4,hconnect
2,2,place
3,2,ecsnitch
10,6,standbi
3,3,first
78,65,oper
5,5,one
2,2,reopen
4,4,long
2,2,oppos
22,18,ring
33,23,open
53,34,size
2,2,workaround
9,9,associ
1,1,checker
1,1,averag
2,2,branch-
2,2,friend
1,1,cope
1,1,orphan
23,17,copi
12,11,specifi
3,3,blacklist
6,5,forward
2,1,byterangeinputstream
2,1,domin
5,4,serv
1,1,posix
22,16,balanc
3,1,oozi
1,1,follo
2,2,seri
1,1,alot
24,15,bootstrap
19,16,argument
1,1,rowlock
16,11,deliv
6,6,note
15,13,noth
19,14,channel
8,8,begin
2,2,sure
8,7,trace
2,2,normal
16,12,buffer
2,1,pair
3,2,rack/dc
1,1,allevi
12,8,renam
1,1,drive
1,1,mttr
