TF,DF,Word
3,3,tree
5,3,structur
6,4,charact
1,1,re-assign
3,3,reus
3,3,balanc
1,1,consumpt
3,2,minut
5,3,listen
1,1,follo
2,2,replicationzookeep
1,1,cleaner
19,10,counter
3,3,comput
2,1,delay
1,1,runner
1,1,pass
1,1,mine
19,16,corrupt
3,1,seed
2,1,softvaluesortedmap
11,8,expir
5,4,increment
2,2,deliv
1,1,properli
6,5,null
1,1,seek
4,3,form
4,3,callback
2,1,storescann
1,1,hconnectionimplement
2,1,violat
2,2,note
4,4,.
11,9,build
1,1,combin
3,2,datacent
1,1,concern
4,3,noth
1,1,singl
1,1,noformat
5,5,begin
4,3,distribut
11,11,trace
8,3,hdfs
3,3,buffer
1,1,subcolumn
7,6,object
4,4,reach
1,1,discov
2,2,closur
4,3,plan
1,1,dfs.name.dir
6,4,phase
3,2,completefil
1,1,eventhandl
2,1,segment
21,15,class
3,3,hregion
7,4,renam
4,3,quorum
8,5,filesystem
3,2,clear
1,1,partition
12,8,request
2,2,face
1,1,pipe
1,1,mttr
1,1,declar
19,11,snapshot
8,8,clean
2,2,databas
5,4,commitlog
1,1,boundari
2,2,show
1,1,anyway
18,18,concurr
3,2,permiss
3,2,corner
56,43,data
20,19,find
1,1,compactionexecutor
1,1,rotat
4,4,involv
8,8,current
4,2,submit
1,1,layout
5,5,transact
25,14,cache
1,1,activ
1,1,jobhistori
1,1,hector
1,1,latenc
3,3,suppos
1,1,analyz
1,1,factor
1,1,tickl
8,3,local
1,1,defin
1,1,jobtrack
6,4,info
1,1,mail.gmail.com
1,1,hit
8,7,stop
1,1,testiofenc
1,1,repl
2,1,safe-mod
5,4,increas
40,28,restart
3,2,mapper
2,2,child
1,1,editlog
2,2,organ
1,1,taskattemptimpl
2,2,op_invalid
1,1,intermitt
5,5,patch
1,1,integr
1,1,partit
22,13,contain
1,1,grab
1,1,movement
4,3,view
2,2,respond
2,2,kernel
4,4,set
4,2,dump
4,3,applicationmast
1,1,frame
2,2,datatrack
2,1,splitkey
10,7,memstor
2,1,tablelockmanag
4,2,histori
22,18,result
6,2,respons
134,105,fail
49,33,close
2,1,tthreadedselectorserv
4,4,subject
1,1,statu
35,31,detect
1,1,lack
2,2,pattern
8,8,someth
2,2,namesystem
2,2,dtest
47,34,state
3,3,stall
1,1,appmast
2,1,quorump
6,6,progress
2,1,experi
1,1,assumpt
11,7,parent
1,1,ask
1,1,induc
1,1,isol
1,1,syncer
14,11,job
6,5,succeed
5,3,key
1,1,dynamicsnitch
3,3,solv
5,1,advertis
2,1,dfsinputstream
3,3,improve
2,1,resubmit
2,2,protect
4,4,admin
1,1,fault
116,64,region
3,2,openregionhandl
3,3,instanc
1,1,cfstore
1,1,context
2,2,logic
6,3,coprocessor
2,2,seri
2,2,evict
23,17,load
4,4,point
2,2,instanti
4,3,schedul
4,3,format
10,9,trunk
1,1,meantim
4,4,arriv
2,1,hprof
4,3,header
1,1,confirm
13,11,shutdown
5,4,linux
3,2,cancel
2,2,respect
1,1,job.xml
3,3,fsnamesystem
24,19,assum
7,7,duplic
3,3,java
2,2,coupl
1,1,compressiontest
2,2,stamp
3,1,decomiss
1,1,perpetu
9,8,mark
3,2,compon
2,1,json
8,7,trigger
1,1,treat
7,2,thrift
3,2,strategi
4,3,handoff
1,1,fire
7,3,imag
4,2,shuffl
1,1,worker
1,1,defect
8,6,assert
3,1,coordin
8,8,understand
2,2,crea
1,1,catch
1,1,extract
1,1,spin
41,33,case
13,9,replic
103,79,exception
4,3,packag
1,1,processdeadserversandregionsintransit
6,4,servic
1,1,properti
16,10,batch
1,1,outofmemori
5,4,calcul
2,1,deem
1,1,match
42,35,error
1,1,decreas
1,1,observ
5,4,loop
1,1,testzookeep
4,4,propag
5,4,memtabl
1,1,cell
1,1,importtsv
29,22,tabl
1,1,treemap
53,42,cluster
3,2,testdatadrivendbinputformat
1,1,archiv
3,2,jobclient
4,3,conf
11,9,crash
1,1,disappear
1,1,splitlogwork
3,3,disabl
5,5,mutat
2,2,author
22,20,perform
2,1,lazilycompactedrow
1,1,belong
7,6,hadoop
3,2,member
2,2,preserv
1,1,epoch
6,6,inconsist
38,22,split
1,1,genstamp
1,1,conflict
21,18,complet
2,2,week
5,4,finish
2,2,driver
2,2,effect
2,2,hand
3,3,moment
3,3,rais
6,4,user
1,1,ownership
1,1,commitjob
5,5,stack
1,1,dtestbot
1,1,scale
3,2,travers
3,1,drain
13,12,scenario
3,2,bulk
7,4,entri
1,1,thu
3,2,defaultcontainerexecutor
1,1,flushregion
6,6,exampl
13,9,command
1,1,wherebi
1,1,catalogjanitor
1,1,choos
3,2,everyth
5,3,interface
1,1,spend
2,1,reserv
3,3,comment
3,1,distributedfilesystem
2,1,protocol
1,1,paus
4,4,execut
2,2,obtain
3,3,rest
22,13,kill
1,1,invalid
1,1,rolleditlog
1,1,touch
3,2,hregionserv
1,1,scenerio
1,1,death
11,5,hint
1,1,preput
2,1,tableinputformat
8,7,regionserv
3,3,day
13,13,add
6,4,notifi
3,3,board
4,1,fstime
2,2,input
2,2,save
1,1,kick
6,6,applic
1,1,timeuuid
9,8,insert
27,19,read
2,1,taskrunn
1,1,piec
4,4,period
1,1,grid
6,6,know
2,2,background
1,1,part
2,1,password
1,1,leveledcompactionstrategi
11,11,loss
3,2,daemon
2,1,hfilereaderv
6,4,scan
4,4,success
1,1,signal
1,1,map/reduc
1,1,resolv
4,4,elaps
1,1,manifest
26,16,edit
1,1,nightli
6,4,channel
2,1,zookeeperwatch
1,1,hung
8,7,output
2,1,page
3,2,tombston
5,5,encount
1,1,fail_container_cleanup
2,2,specifi
2,1,retransmit
8,6,assignmentmanag
1,1,captur
3,3,pipelin
2,1,jobtoken
1,1,intern
26,18,flush
3,3,intend
54,38,server
3,2,librari
4,3,assertionerror
2,2,slice
2,2,clash
15,12,lead
2,2,collect
5,4,leak
4,4,avoid
3,2,exec
2,1,overlap
1,1,htabledescriptor
3,3,track
5,2,tracker
15,12,exit
1,1,select
93,69,condit
7,7,reproduc
13,7,leader
1,1,localhost
4,4,refer
1,1,machin
1,1,core
1,1,investig
1,1,throttl
1,1,journal
1,1,inspect
1,1,verifyrootregionloc
1,1,agreement
4,2,symlink
3,3,step
2,2,async
3,3,peer
1,1,post
2,1,fsck
17,16,throw
3,1,decompressor
2,1,stage
13,8,session
3,2,socket
1,1,reappear
1,1,yarn-site.xml
1,1,commun
4,2,retain
7,6,manag
1,1,degre
3,2,zoo_add_auth
1,1,splitlog
1,1,neighbor
3,2,constructor
18,8,commit
4,4,hfile
5,3,backup
2,2,produc
134,60,block
17,11,repair
2,1,doubl
5,4,failov
1,1,encod
1,1,bound
2,2,unregist
