TF,DF,Word
1,1,simul
1,1,produc
5,3,block
1,1,unregist
2,2,pair
2,1,wrap
4,4,chang
2,2,merg
15,10,submit
6,3,custom
24,17,start
1,1,shufflehandl
4,3,includ
1,1,submiss
4,4,function
1,1,eventhandl
3,3,translat
2,2,count
1,1,possibl
5,4,default
1,1,caller
1,1,troubl
2,1,testmrjob
2,2,limit
6,5,problem
3,2,deadlock
2,2,display
3,3,expect
9,7,creat
3,3,exist
22,16,file
12,9,check
7,2,distcp
2,2,incorrect
4,4,invalid
1,1,field
6,5,cleanup
4,4,branch
10,7,test
38,23,node
1,1,job.xml
4,3,taskjvm.sh
6,4,stay
5,2,stag
44,21,reduc
14,8,directori
1,1,descript
3,3,ignor
2,2,potenti
9,8,time
